codigo_neg,cantidad_entregada
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,1
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,10
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,60
19935303-04,20
19935303-04,1
19935303-04,20
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,10
19935303-04,20
19935303-04,1
19935303-04,1
19935303-04,10
19935303-04,2
19935303-04,30
19935303-04,30
19935303-04,40
19935303-04,30
19935303-04,30
19935303-04,180
19935303-04,1
19935303-04,14
19935303-04,60
19935303-04,20
19935303-04,40
19935303-04,1
19935303-04,60
19935303-04,1
19935303-04,20
19935303-04,1
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,3
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,10
19935303-04,15
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,10
19935303-04,10
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,4
19935303-04,60
19935303-04,30
19935303-04,60
19935303-04,28
19935303-04,30
19935303-04,28
19935303-04,30
19935303-04,60
19935303-04,1
19935303-04,20
19935303-04,30
19935303-04,2
19935303-04,60
19935303-04,90
19935303-04,30
19935303-04,50
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,15
19935303-04,60
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,10
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,60
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,60
19935303-04,90
19935303-04,30
19935303-04,1
19935303-04,60
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,120
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,60
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,10
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,3
19935303-04,60
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,10
19935303-04,60
19935303-04,60
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,60
19935303-04,20
19935303-04,10
19935303-04,30
19935303-04,15
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,3
19935303-04,60
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,2
19935303-04,2
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,120
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,120
19935303-04,40
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,40
19935303-04,10
19935303-04,2
19935303-04,1
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,5
19935303-04,30
19935303-04,30
19935303-04,40
19935303-04,30
19935303-04,40
19935303-04,40
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,40
19935303-04,30
19935303-04,20
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,120
19935303-04,10
19935303-04,1
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,1
19935303-04,40
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,1
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,20
19935303-04,90
19935303-04,30
19935303-04,90
19935303-04,60
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,2
19935303-04,2
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,2
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,10
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,40
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,2
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,5
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,10
19935303-04,20
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,2
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,180
19935303-04,30
19935303-04,60
19935303-04,60
19935303-04,60
19935303-04,180
19935303-04,60
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,60
19935303-04,2
19935303-04,40
19935303-04,40
19935303-04,1
19935303-04,60
19935303-04,1
19935303-04,10
19935303-04,10
19935303-04,2
19935303-04,1
19935303-04,30
19935303-04,10
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,60
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,28
19935303-04,30
19935303-04,40
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,10
19935303-04,30
19935303-04,30
19935303-04,2
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,15
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,1
19935303-04,20
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,20
19935303-04,10
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,10
19935303-04,2
19935303-04,40
19935303-04,30
19935303-04,40
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,120
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,1
19935303-04,10
19935303-04,3
19935303-04,30
19935303-04,10
19935303-04,10
19935303-04,30
19935303-04,40
19935303-04,20
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,20
19935303-04,6
19935303-04,10
19935303-04,40
19935303-04,30
19935303-04,20
19935303-04,20
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,20
19935303-04,60
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,40
19935303-04,60
19935303-04,30
19935303-04,40
19935303-04,40
19935303-04,20
19935303-04,60
19935303-04,60
19935303-04,1
19935303-04,30
19935303-04,10
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,40
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,1
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,180
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,10
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,10
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,2
19935303-04,60
19935303-04,60
19935303-04,1
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,90
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,2
19935303-04,90
19935303-04,40
19935303-04,10
19935303-04,30
19935303-04,60
19935303-04,1
19935303-04,10
19935303-04,3
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,50
19935303-04,150
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,1
19935303-04,1
19935303-04,60
19935303-04,1
19935303-04,40
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,27
19935303-04,60
19935303-04,60
19935303-04,40
19935303-04,40
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,1
19935303-04,90
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,40
19935303-04,30
19935303-04,30
19935303-04,10
19935303-04,20
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,20
19935303-04,60
19935303-04,60
19935303-04,1
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,10
19935303-04,1
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,4
19935303-04,30
19935303-04,90
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,1
19935303-04,1
19935303-04,10
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,120
19935303-04,30
19935303-04,30
19935303-04,2
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,40
19935303-04,10
19935303-04,60
19935303-04,10
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,90
19935303-04,60
19935303-04,10
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,1
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,2
19935303-04,30
19935303-04,60
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,90
19935303-04,90
19935303-04,2
19935303-04,50
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,3
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,90
19935303-04,120
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,28
19935303-04,30
19935303-04,90
19935303-04,90
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,90
19935303-04,30
19935303-04,10
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,28
19935303-04,30
19935303-04,10
19935303-04,60
19935303-04,180
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,2
19935303-04,40
19935303-04,30
19935303-04,60
19935303-04,180
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,120
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,40
19935303-04,10
19935303-04,30
19935303-04,50
19935303-04,20
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,120
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,6
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,10
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,10
19935303-04,6
19935303-04,40
19935303-04,30
19935303-04,28
19935303-04,1
19935303-04,30
19935303-04,120
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,50
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,2
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,2
19935303-04,2
19935303-04,1
19935303-04,1
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,90
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,90
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,60
19935303-04,120
19935303-04,60
19935303-04,1
19935303-04,40
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,28
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,1
19935303-04,30
19935303-04,1
19935303-04,20
19935303-04,60
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,60
19935303-04,8
19935303-04,60
19935303-04,30
19935303-04,28
19935303-04,30
19935303-04,30
19935303-04,80
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,2
19935303-04,1
19935303-04,30
19935303-04,10
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,90
19935303-04,60
19935303-04,1
19935303-04,20
19935303-04,30
19935303-04,1
19935303-04,60
19935303-04,30
19935303-04,1
19935303-04,5
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,2
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,3
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,60
19935303-04,15
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,28
19935303-04,30
19935303-04,30
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,40
19935303-04,1
19935303-04,30
19935303-04,50
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,60
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,60
19935303-04,10
19935303-04,1
19935303-04,1
19935303-04,20
19935303-04,30
19935303-04,30
19935303-04,10
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,1
19935303-04,30
19935303-04,30
19935303-04,30
19935303-04,30
